project,review_number,diff_density_design,diff_diversity_design,diff_density_impl,diff_diversity_impl,number_revisions,status,is_rebase,pattern_density_design,pattern_density_impl,pattern_diversity_design,pattern_diversity_impl
jgit,12421,0,0,26,0,5,MERGED,yes,invariant,negative,invariant,invariant
jgit,12422,-101,-101,-594,-373,11,MERGED,yes,positive,positive,positive,positive
jgit,12470,-19,-19,-62,-50,2,MERGED,yes,positive,positive,positive,positive
jgit,12488,-1,-1,-9,-7,1,MERGED,undefined,positive,positive,positive,positive
jgit,12499,3,3,29,28,3,MERGED,undefined,negative,negative,negative,negative
jgit,12500,8,8,-4,-4,3,MERGED,yes,negative,positive,negative,positive
jgit,12501,-20,-20,-97,-48,7,MERGED,yes,positive,positive,positive,positive
jgit,12502,-355,-355,-2973,-1494,3,MERGED,yes,positive,positive,positive,positive
jgit,12503,-355,-355,-2973,-1494,10,MERGED,yes,positive,positive,positive,positive
jgit,12504,-355,-355,-2973,-1494,8,MERGED,yes,positive,positive,positive,positive
jgit,12517,-16,-16,-18,-24,5,MERGED,yes,positive,positive,positive,positive
jgit,12544,-148,-148,-1198,-619,2,MERGED,yes,positive,positive,positive,positive
jgit,12552,-57,-57,-422,-251,3,MERGED,yes,positive,positive,positive,positive
jgit,12553,-61,-61,-627,-356,2,MERGED,undefined,positive,positive,positive,positive
jgit,12561,-64,-64,-322,-201,7,MERGED,yes,positive,positive,positive,positive
jgit,12562,-74,-74,-392,-236,4,MERGED,yes,positive,positive,positive,positive
jgit,12563,-75,-75,-391,-235,4,MERGED,yes,positive,positive,positive,positive
jgit,12668,0,0,-13,-10,3,MERGED,undefined,invariant,positive,invariant,positive
jgit,12672,2,2,13,10,2,MERGED,undefined,negative,negative,negative,negative
jgit,12681,3,3,-15,-11,4,MERGED,yes,negative,positive,negative,positive
jgit,12701,-15,-15,-179,-110,5,MERGED,yes,positive,positive,positive,positive
jgit,12712,-4,-4,-30,-22,3,MERGED,yes,positive,positive,positive,positive
jgit,12771,-7,-7,-98,-78,1,MERGED,undefined,positive,positive,positive,positive
jgit,12885,-5,-5,-73,-56,1,MERGED,undefined,positive,positive,positive,positive
jgit,12953,1,1,12,9,5,MERGED,undefined,negative,negative,negative,negative
jgit,12969,0,0,-42,-33,2,MERGED,yes,invariant,positive,invariant,positive
jgit,13060,-10,-10,-170,-111,1,MERGED,undefined,positive,positive,positive,positive
jgit,13091,0,0,0,0,1,MERGED,undefined,invariant,invariant,invariant,invariant
jgit,13093,0,0,0,0,1,MERGED,undefined,invariant,invariant,invariant,invariant
jgit,13100,-4,-4,-1,-1,2,MERGED,yes,positive,positive,positive,positive
jgit,13148,-3,-3,2,2,1,MERGED,undefined,positive,negative,positive,negative
jgit,13153,-18,-18,-216,-146,2,MERGED,yes,positive,positive,positive,positive
jgit,13161,3,3,16,13,3,MERGED,yes,negative,negative,negative,negative
jgit,13242,-9,-9,-38,-26,2,MERGED,undefined,positive,positive,positive,positive
jgit,13285,-24,-24,-239,-156,2,MERGED,yes,positive,positive,positive,positive
jgit,13295,-36,-36,-311,-202,5,MERGED,yes,positive,positive,positive,positive
jgit,13307,-28,-28,-260,-170,3,MERGED,undefined,positive,positive,positive,positive
jgit,13333,-11,-11,-35,-24,1,MERGED,undefined,positive,positive,positive,positive
jgit,13352,-17,-17,-223,-144,2,MERGED,yes,positive,positive,positive,positive
jgit,13353,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
jgit,13354,7,7,3,3,2,MERGED,yes,negative,negative,negative,negative
jgit,13369,-6,-6,-3,-3,1,MERGED,undefined,positive,positive,positive,positive
jgit,13464,1,1,-6560,-2842,3,MERGED,undefined,negative,positive,negative,positive
jgit,13608,-15,-15,-44,-31,1,MERGED,undefined,positive,positive,positive,positive
jgit,13609,5,5,4,4,3,MERGED,yes,negative,negative,negative,negative
jgit,13633,-5,-5,0,0,1,MERGED,undefined,positive,invariant,positive,invariant
jgit,13634,-4,-4,3,3,1,MERGED,undefined,positive,negative,positive,negative
jgit,13669,-1,-1,-4,-4,2,MERGED,undefined,positive,positive,positive,positive
jgit,13798,-18,-18,-51,-38,1,MERGED,undefined,positive,positive,positive,positive
jgit,13834,-303,-303,-2747,-1334,1,MERGED,undefined,positive,positive,positive,positive
jgit,13845,-2,-2,-22,-17,2,MERGED,yes,positive,positive,positive,positive
jgit,13897,2,2,-6537,-2829,6,MERGED,yes,negative,positive,negative,positive
jgit,13898,-5,-5,-63,-25,7,MERGED,yes,positive,positive,positive,positive
jgit,13899,-6,-6,-91,-51,7,MERGED,yes,positive,positive,positive,positive
jgit,13900,-6,-6,-91,-51,7,MERGED,yes,positive,positive,positive,positive
jgit,13943,1,1,-6602,-2858,1,MERGED,undefined,negative,positive,negative,positive
jgit,13995,-1,-1,0,0,1,MERGED,undefined,positive,invariant,positive,invariant
jgit,13997,-43,-43,-443,-226,1,MERGED,undefined,positive,positive,positive,positive
jgit,13999,17,17,66,7,5,MERGED,yes,negative,negative,negative,negative
jgit,14002,-65,-65,-564,-266,4,MERGED,yes,positive,positive,positive,positive
jgit,14003,-1,-1,-82,-38,7,MERGED,yes,positive,positive,positive,positive
jgit,14153,-6,-6,-54,-40,2,MERGED,undefined,positive,positive,positive,positive
jgit,14154,-1,-1,-53,-22,3,MERGED,yes,positive,positive,positive,positive
jgit,14164,1,1,-53,-23,3,MERGED,undefined,negative,positive,negative,positive
jgit,14293,0,0,5,-9,1,MERGED,undefined,invariant,negative,invariant,positive
jgit,14347,-1,-1,-38,-21,2,MERGED,yes,positive,positive,positive,positive
jgit,14357,-2,-2,-4,-3,1,MERGED,undefined,positive,positive,positive,positive
jgit,14442,1,1,-6602,-2859,3,MERGED,yes,negative,positive,negative,positive
jgit,14465,-11,-11,-153,-78,1,MERGED,undefined,positive,positive,positive,positive
jgit,14562,-90,-90,-775,-373,2,MERGED,yes,positive,positive,positive,positive
jgit,14628,-2,-2,-12,-10,1,MERGED,undefined,positive,positive,positive,positive
jgit,14629,-1,-1,0,0,1,MERGED,undefined,positive,invariant,positive,invariant
jgit,14662,8,8,85,20,3,MERGED,yes,negative,negative,negative,negative
jgit,14665,-704,-701,-5481,-2409,1,MERGED,undefined,positive,positive,positive,positive
jgit,14698,0,0,0,2,3,MERGED,undefined,invariant,invariant,invariant,negative
jgit,14720,4,4,17,14,3,MERGED,yes,negative,negative,negative,negative
jgit,14725,-12,-12,-135,-81,2,MERGED,yes,positive,positive,positive,positive
jgit,14726,-12,-12,-158,-90,4,MERGED,yes,positive,positive,positive,positive
jgit,14871,-17,-17,-140,-79,10,MERGED,yes,positive,positive,positive,positive
jgit,14876,-50,-50,-463,-181,5,MERGED,undefined,positive,positive,positive,positive
jgit,14898,-33,-33,-288,-155,4,MERGED,yes,positive,positive,positive,positive
jgit,15007,8,8,105,56,10,MERGED,yes,negative,negative,negative,negative
jgit,15042,-85,-85,-737,-341,9,MERGED,yes,positive,positive,positive,positive
jgit,15129,-204,-204,-1670,-827,4,MERGED,yes,positive,positive,positive,positive
jgit,15148,-91,-91,-763,-355,1,MERGED,undefined,positive,positive,positive,positive
jgit,15149,0,0,-13,-12,1,MERGED,undefined,invariant,positive,invariant,positive
jgit,15227,4,4,34,23,1,MERGED,undefined,negative,negative,negative,negative
jgit,15253,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
jgit,15293,2,2,80,40,11,MERGED,yes,negative,negative,negative,negative
jgit,15312,-90,-90,-709,-353,3,MERGED,yes,positive,positive,positive,positive
jgit,15364,-153,-153,-1265,-639,3,MERGED,yes,positive,positive,positive,positive
jgit,15384,-29,-29,-202,-69,1,MERGED,undefined,positive,positive,positive,positive
jgit,15389,-49,-49,-360,-203,13,MERGED,yes,positive,positive,positive,positive
jgit,15390,-219,-219,-1722,-876,16,MERGED,yes,positive,positive,positive,positive
jgit,15393,-186,-186,-1516,-750,17,MERGED,yes,positive,positive,positive,positive
jgit,15394,-218,-218,-1724,-877,17,MERGED,yes,positive,positive,positive,positive
jgit,15395,-217,-217,-1725,-878,21,MERGED,yes,positive,positive,positive,positive
jgit,15396,-213,-213,-1695,-855,21,MERGED,yes,positive,positive,positive,positive
jgit,15540,-53,-53,-350,-199,2,MERGED,yes,positive,positive,positive,positive
jgit,15576,6,6,-6481,-2807,2,MERGED,yes,negative,positive,negative,positive
jgit,15578,3,3,-6547,-2834,2,MERGED,yes,negative,positive,negative,positive
jgit,15579,0,0,-6545,-2832,2,MERGED,yes,invariant,positive,invariant,positive
jgit,15580,0,0,-23,-15,2,MERGED,yes,invariant,positive,invariant,positive
jgit,15581,-1,-1,33,-2,2,MERGED,yes,positive,negative,positive,positive
jgit,15582,0,0,-6,12,2,MERGED,yes,invariant,positive,invariant,negative
jgit,15705,-7,-7,-58,-19,1,MERGED,undefined,positive,positive,positive,positive
jgit,15706,-1,-1,43,5,1,MERGED,undefined,positive,negative,positive,negative
jgit,15707,0,0,-62,-17,1,MERGED,undefined,invariant,positive,invariant,positive
jgit,15708,2,2,4,3,1,MERGED,undefined,negative,negative,negative,negative
jgit,15858,2,2,14,12,2,MERGED,yes,negative,negative,negative,negative
jgit,15955,-55,-55,-370,-214,2,MERGED,yes,positive,positive,positive,positive
jgit,16136,-54,-54,-352,-207,3,MERGED,undefined,positive,positive,positive,positive
jgit,16580,0,0,-6630,-2877,2,MERGED,yes,invariant,positive,invariant,positive
jgit,16618,0,0,-1,-1,4,MERGED,undefined,invariant,positive,invariant,positive
jgit,16709,1,1,-9,-9,4,MERGED,undefined,negative,positive,negative,positive
jgit,16710,1,1,-2,-2,1,MERGED,undefined,negative,positive,negative,positive
jgit,16755,-55,-55,-549,-228,6,MERGED,yes,positive,positive,positive,positive
jgit,16774,-52,-52,-373,-230,2,MERGED,yes,positive,positive,positive,positive
jgit,16792,1,1,5,-3,1,MERGED,undefined,negative,negative,negative,positive
jgit,16825,2,2,26,16,2,MERGED,yes,negative,negative,negative,negative
jgit,17001,-4,-4,-5,-5,1,MERGED,undefined,positive,positive,positive,positive
jgit,17122,-352,-349,-2952,-1441,2,MERGED,undefined,positive,positive,positive,positive
jgit,17135,-2,-2,-26,-14,4,MERGED,undefined,positive,positive,positive,positive
jgit,17145,3,3,7,7,3,MERGED,yes,negative,negative,negative,negative
jgit,17176,-28,-28,-189,-127,1,MERGED,undefined,positive,positive,positive,positive
jgit,17230,-1,-1,10,9,1,MERGED,undefined,positive,negative,positive,negative
jgit,17237,0,0,-8,-7,4,MERGED,yes,invariant,positive,invariant,positive
jgit,17284,1,1,-6632,-2879,2,MERGED,yes,negative,positive,negative,positive
jgit,17285,2,2,-6632,-2879,2,MERGED,yes,negative,positive,negative,positive
jgit,17286,3,3,0,0,3,MERGED,yes,negative,invariant,negative,invariant
jgit,17433,-111,-111,-1016,-537,2,MERGED,yes,positive,positive,positive,positive
jgit,17436,-11,-11,-31,-6,3,MERGED,yes,positive,positive,positive,positive
jgit,17590,-109,-109,-980,-520,3,MERGED,yes,positive,positive,positive,positive
jgit,17616,-105,-105,-953,-511,1,MERGED,undefined,positive,positive,positive,positive
jgit,17618,-5,-5,-63,-25,2,MERGED,yes,positive,positive,positive,positive
jgit,17643,-198,-198,-1597,-875,5,MERGED,yes,positive,positive,positive,positive
jgit,17719,-19,-19,-197,-100,1,MERGED,undefined,positive,positive,positive,positive
jgit,17894,1,1,-6626,-2883,3,MERGED,yes,negative,positive,negative,positive
jgit,17949,-287,-287,-2559,-1282,7,MERGED,yes,positive,positive,positive,positive
jgit,17963,-106,-106,-930,-506,1,MERGED,undefined,positive,positive,positive,positive
jgit,17982,-4,-4,-67,-22,1,MERGED,undefined,positive,positive,positive,positive
jgit,17983,0,0,1,1,1,MERGED,undefined,invariant,negative,invariant,negative
jgit,17984,3,3,22,18,1,MERGED,undefined,negative,negative,negative,negative
jgit,17985,0,0,-6,-9,1,MERGED,undefined,invariant,positive,invariant,positive
jgit,17986,-1,-1,-6,-4,1,MERGED,undefined,positive,positive,positive,positive
jgit,17987,13,13,81,60,1,MERGED,undefined,negative,negative,negative,negative
jgit,17988,-15,-15,-92,-66,1,MERGED,undefined,positive,positive,positive,positive
jgit,17989,7,7,49,30,1,MERGED,undefined,negative,negative,negative,negative
jgit,17990,-5,-5,-46,-27,2,MERGED,yes,positive,positive,positive,positive
jgit,17991,-41,-41,-267,-144,2,MERGED,yes,positive,positive,positive,positive
jgit,17992,-52,-52,-470,-231,2,MERGED,yes,positive,positive,positive,positive
jgit,17993,-34,-34,-419,-212,2,MERGED,yes,positive,positive,positive,positive
jgit,18066,-107,-107,-1011,-534,1,MERGED,undefined,positive,positive,positive,positive
jgit,18093,8,8,-6615,-2863,3,MERGED,yes,negative,positive,negative,positive
jgit,18116,4,4,-6569,-2849,1,MERGED,undefined,negative,positive,negative,positive
jgit,18118,0,0,1,1,5,MERGED,undefined,invariant,negative,invariant,negative
jgit,18211,7,7,-10,4,2,MERGED,yes,negative,positive,negative,negative
jgit,18250,1,1,-6670,-2906,2,MERGED,yes,negative,positive,negative,positive
jgit,18251,1,1,-10,-4,2,MERGED,yes,negative,positive,negative,positive
jgit,18264,3,3,-6604,-2872,2,MERGED,undefined,negative,positive,negative,positive
jgit,18362,4,4,-6560,-2875,1,MERGED,undefined,negative,positive,negative,positive
jgit,18370,2,2,-93,-21,1,MERGED,undefined,negative,positive,negative,positive
jgit,18445,9,9,19,23,1,MERGED,undefined,negative,negative,negative,negative
jgit,18560,2,2,-6679,-2909,4,MERGED,undefined,negative,positive,negative,positive
jgit,18666,2,2,110,60,3,MERGED,yes,negative,negative,negative,negative
jgit,18669,-3,-3,-44,-27,1,MERGED,undefined,positive,positive,positive,positive
jgit,18691,2,2,7,3,2,MERGED,yes,negative,negative,negative,negative
jgit,18969,-110,-110,-1049,-508,5,MERGED,yes,positive,positive,positive,positive
jgit,18977,-133,-133,-1009,-586,7,MERGED,yes,positive,positive,positive,positive
jgit,18980,-10,-10,-200,-104,3,MERGED,yes,positive,positive,positive,positive
jgit,19053,-134,-134,-1070,-619,2,MERGED,undefined,positive,positive,positive,positive
jgit,19059,-26,-26,-419,-211,8,MERGED,yes,positive,positive,positive,positive
jgit,19078,-13,-13,-158,-100,3,MERGED,yes,positive,positive,positive,positive
jgit,19100,-6,-6,-71,-53,3,MERGED,yes,positive,positive,positive,positive
jgit,19131,-4,-4,-68,-22,1,MERGED,undefined,positive,positive,positive,positive
jgit,19209,1,1,-38,-23,4,MERGED,yes,negative,positive,negative,positive
jgit,19237,-165,-165,-1368,-726,20,MERGED,yes,positive,positive,positive,positive
jgit,19271,-96,-96,-657,-377,1,MERGED,undefined,positive,positive,positive,positive
jgit,19349,26,26,50,26,1,MERGED,undefined,negative,negative,negative,negative
jgit,19397,-89,-89,-691,-363,16,MERGED,yes,positive,positive,positive,positive
jgit,19429,3,3,-6651,-2893,1,MERGED,undefined,negative,positive,negative,positive
jgit,19450,5,5,20,-1,5,MERGED,yes,negative,negative,negative,positive
jgit,19546,-1,-1,-12,-11,2,MERGED,yes,positive,positive,positive,positive
jgit,19586,3,3,44,28,1,MERGED,undefined,negative,negative,negative,negative
jgit,19598,-5,-5,-95,-57,3,MERGED,yes,positive,positive,positive,positive
jgit,19673,-20,-20,-260,-150,2,MERGED,yes,positive,positive,positive,positive
jgit,19762,3,3,21,13,1,MERGED,undefined,negative,negative,negative,negative
jgit,19887,3,3,6,7,3,MERGED,undefined,negative,negative,negative,negative
jgit,19977,-4,-4,-14,-12,1,MERGED,undefined,positive,positive,positive,positive
jgit,20087,0,0,0,0,1,MERGED,undefined,invariant,invariant,invariant,invariant
jgit,20095,-2,-2,10,7,5,MERGED,yes,positive,negative,positive,negative
jgit,20113,-27,-27,-272,-151,2,MERGED,undefined,positive,positive,positive,positive
jgit,20166,4,4,13,13,3,MERGED,undefined,negative,negative,negative,negative
jgit,20173,2,2,125,47,5,MERGED,yes,negative,negative,negative,negative
jgit,20174,-40,-40,-429,-224,2,MERGED,yes,positive,positive,positive,positive
jgit,20176,-8,-8,30,-1,5,MERGED,yes,positive,negative,positive,positive
jgit,20302,3,3,34,8,1,MERGED,undefined,negative,negative,negative,negative
jgit,20316,-88,-88,-675,-393,1,MERGED,undefined,positive,positive,positive,positive
jgit,20542,-36,-36,-261,-150,7,MERGED,yes,positive,positive,positive,positive
jgit,20543,-64,-64,-517,-289,4,MERGED,yes,positive,positive,positive,positive
jgit,20599,-99,-99,-934,-522,2,MERGED,undefined,positive,positive,positive,positive
jgit,20618,1,1,-4,-5,5,MERGED,yes,negative,positive,negative,positive
jgit,20619,-61,-61,-444,-258,1,MERGED,undefined,positive,positive,positive,positive
jgit,20620,0,0,-12,-4,3,MERGED,yes,invariant,positive,invariant,positive
jgit,20649,4,4,-6594,-2861,1,MERGED,undefined,negative,positive,negative,positive
jgit,20785,0,0,29,4,5,MERGED,yes,invariant,negative,invariant,negative
jgit,20799,3,3,-6688,-2925,2,MERGED,yes,negative,positive,negative,positive
jgit,21094,3,3,-6711,-2931,6,MERGED,yes,negative,positive,negative,positive
jgit,21181,-1,-1,-10,-9,6,MERGED,yes,positive,positive,positive,positive
jgit,21182,-141,-141,-1374,-733,7,MERGED,yes,positive,positive,positive,positive
jgit,21225,-144,-144,-1351,-716,2,MERGED,yes,positive,positive,positive,positive
jgit,21226,-56,-56,-290,-159,3,MERGED,yes,positive,positive,positive,positive
jgit,21227,-56,-56,-490,-294,2,MERGED,undefined,positive,positive,positive,positive
jgit,21332,-8,-8,-57,-38,1,MERGED,undefined,positive,positive,positive,positive
jgit,21362,-1,-1,24,15,2,MERGED,undefined,positive,negative,positive,negative
jgit,21432,-3,-3,-100,-37,4,MERGED,yes,positive,positive,positive,positive
jgit,21493,-2,-2,-111,-38,3,MERGED,yes,positive,positive,positive,positive
jgit,21585,-74,-74,-515,-303,15,MERGED,yes,positive,positive,positive,positive
jgit,21652,-35,-35,-218,-123,2,MERGED,yes,positive,positive,positive,positive
jgit,21845,-32,-32,-232,-132,2,MERGED,yes,positive,positive,positive,positive
jgit,22015,-6,-6,-103,-71,1,MERGED,undefined,positive,positive,positive,positive
jgit,22057,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
jgit,22058,-2,-2,-14,-7,2,MERGED,yes,positive,positive,positive,positive
jgit,22059,-2,-2,8,9,4,MERGED,yes,positive,negative,positive,negative
jgit,22060,-8,-8,-108,-58,3,MERGED,yes,positive,positive,positive,positive
jgit,22090,-10,-10,-235,-130,3,MERGED,yes,positive,positive,positive,positive
jgit,22091,4,4,38,6,3,MERGED,yes,negative,negative,negative,negative
jgit,22135,-10,-10,-96,-55,2,MERGED,yes,positive,positive,positive,positive
jgit,22136,-9,-9,-61,-26,2,MERGED,yes,positive,positive,positive,positive
jgit,22137,-9,-9,-61,-26,2,MERGED,yes,positive,positive,positive,positive
jgit,22160,-24,-24,-184,-123,11,MERGED,yes,positive,positive,positive,positive
jgit,22194,-149,-149,-1560,-729,8,MERGED,yes,positive,positive,positive,positive
jgit,22338,5,5,-6756,-2966,3,MERGED,undefined,negative,positive,negative,positive
jgit,22393,1,1,0,0,1,MERGED,undefined,negative,invariant,negative,invariant
jgit,22441,0,0,-6756,-2966,2,MERGED,yes,invariant,positive,invariant,positive
jgit,22446,0,0,1,1,4,MERGED,yes,invariant,negative,invariant,negative
jgit,22456,-1,-1,-19,-5,3,MERGED,yes,positive,positive,positive,positive
jgit,22458,-4,-4,-11,-13,1,MERGED,undefined,positive,positive,positive,positive
jgit,22461,-2,-2,-95,-15,3,MERGED,undefined,positive,positive,positive,positive
jgit,22462,1,1,7,0,1,MERGED,undefined,negative,negative,negative,invariant
jgit,22486,-2,-2,-26,-14,2,MERGED,yes,positive,positive,positive,positive
